Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1777917763433,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,63.15789031982422,60.00000381469727,50.0,60.00000381469727,57.89473724365234,55.55555725097656,55.55555725097656,61.904762268066406,63.15789031982422,61.904762268066406,57.89473724365234,57.142860412597656,57.89473724365234,65.0,60.00000381469727,80.95238494873047,259293.58166503903,17639.355041503906,0,404331384832,8589930496,34882912256,0
199,1777917763633,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,46.153846740722656,47.36842346191406,45.0,37.83783721923828,37.83783721923828,42.5,42.5,43.58974456787109,48.71794891357422,44.73684310913086,45.0,47.5,50.0,47.5,70.73170471191406,41.02564239501953,259297.89935302731,17647.34698486328,0,404331384832,8589930496,34882158592,0
199,1777917763834,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,33.333335876464844,35.0,31.57894515991211,33.333335876464844,50.0,31.57894515991211,31.57894515991211,31.57894515991211,31.57894515991211,35.0,40.0,36.84210586547852,38.0952377319336,33.333335876464844,31.57894515991211,33.333335876464844,259301.03729248047,17653.951782226562,0,404331384832,8589930496,34882060288,0
199,1777917764034,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,33.333335876464844,35.0,31.57894515991211,33.333335876464844,50.0,31.57894515991211,31.57894515991211,31.57894515991211,31.57894515991211,35.0,40.0,36.84210586547852,38.0952377319336,33.333335876464844,31.57894515991211,33.333335876464844,259304.99267578125,17661.820861816406,0,404331384832,8589930496,34883268608,0
200,1777917764234,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,67.5,69.23077392578125,69.23077392578125,54.05405044555664,65.78947448730469,58.97436141967773,75.0,71.05262756347656,67.5,69.23077392578125,68.42105102539062,68.42105102539062,70.0,69.23077392578125,69.23077392578125,54.05405044555664,259309.5913696289,17670.345947265625,0,404331384832,8589930496,34883244032,0
199,1777917764435,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,57.89473724365234,59.09090805053711,47.36842346191406,60.00000381469727,59.09090805053711,60.00000381469727,55.0,85.0,55.0,55.0,50.0,60.00000381469727,50.0,52.6315803527832,52.6315803527832,57.142860412597656,259313.7257080078,17678.087280273438,0,404331384832,8589930496,34889887744,0
199,1777917764635,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,71.42857360839844,72.22222137451172,77.77777862548828,95.0,73.68421173095703,65.0,71.42857360839844,60.00000381469727,72.22222137451172,70.0,71.42857360839844,71.42857360839844,70.0,75.0,68.42105102539062,73.68421173095703,259318.45776367188,17686.576049804688,0,404331384832,8589930496,34895753216,0
199,1777917764835,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,50.0,40.0,38.0952377319336,42.105262756347656,36.84210586547852,38.88888931274414,29.411766052246094,52.6315803527832,36.84210586547852,36.84210586547852,42.105262756347656,42.105262756347656,45.0,47.36842346191406,36.84210586547852,42.105262756347656,259321.72314453125,17693.337768554688,0,404331384832,8589930496,34897420288,0
199,1777917765035,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,44.4444465637207,50.0,47.36842346191406,57.142860412597656,52.38095474243164,66.66667175292969,50.0,52.38095474243164,47.619049072265625,44.4444465637207,47.36842346191406,47.36842346191406,47.36842346191406,47.36842346191406,52.38095474243164,50.0,259325.3941040039,17700.45916748047,0,404331384832,8589930496,34900455424,0
199,1777917765235,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,65.0,68.42105102539062,66.66667175292969,52.6315803527832,80.0,68.42105102539062,61.904762268066406,47.36842346191406,63.15789031982422,60.00000381469727,61.904762268066406,65.0,70.0,55.0,63.15789031982422,57.89473724365234,259329.6411743164,17708.44415283203,0,404331384832,8589930496,34903240704,0
199,1777917765435,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,65.0,68.42105102539062,66.66667175292969,52.6315803527832,80.0,68.42105102539062,61.904762268066406,47.36842346191406,63.15789031982422,60.00000381469727,61.904762268066406,65.0,70.0,55.0,63.15789031982422,57.89473724365234,259333.59356689453,17716.12371826172,0,404331384832,8589930496,34903396352,0
199,1777917765635,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,61.5384635925293,60.00000381469727,56.75675964355469,64.10256958007812,58.97436141967773,70.0,58.33333206176758,55.26315689086914,61.5384635925293,65.0,65.78947448730469,57.89473724365234,60.52631759643555,61.5384635925293,63.15789031982422,60.00000381469727,259337.98791503903,17724.299682617188,0,404331384832,8589930496,34903891968,0
199,1777917765835,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,55.55555725097656,60.00000381469727,60.00000381469727,65.0,55.0,57.142860412597656,66.66667175292969,57.89473724365234,50.0,52.6315803527832,55.0,60.00000381469727,50.0,60.00000381469727,65.0,95.0,259342.14184570315,17732.018676757812,0,404331384832,8589930496,34903412736,0
199,1777917766035,800,2100,800,800,799,800,800,800,799,800,800,892,834,800,800,1318,70.0,72.22222137451172,66.66667175292969,70.0,66.66667175292969,80.0,66.66667175292969,65.0,60.00000381469727,61.11111068725586,66.66667175292969,63.15789031982422,66.66667175292969,60.00000381469727,68.42105102539062,78.94737243652344,259346.8081665039,17740.32794189453,0,404331384832,8589930496,34905214976,0
