Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,244.86424962950102,148.22519999870565,1183.087900000828,239.0,0.18379554032312712,0.0,220,240,250,260,320,370,590,1200,1200,1200,1200
GET,01_Admin_Order,928,0,250.0,306.44569924570453,43.43209999933606,1329.32449999862,1289476.0948275863,1.2634241586656443,0.0,250,320,420,480,610,710,810,880,1300,1300,1300
POST,01_Query_Routes,5554,0,650.0,683.6235754411131,156.36679999806802,4296.9138999978895,327.0,7.561484673738134,0.0,650,870,970,1000,1200,1300,1400,1500,2700,4300,4300
PUT,02_Admin_Update_Order,925,0,71,77.06563675678194,23.658300000533927,345.7569999991392,485.9124324324324,1.2593398133251303,0.0,71,83,95,98,120,140,200,210,350,350,350
GET,02_Select_Contact,5545,0,60,65.9157728765268,17.540799999551382,408.6829999978363,459.0,7.549231637716591,0.0,60,73,82,88,110,130,160,180,310,410,410
GET,03_Admin_Route,924,0,64,69.04958603892926,20.88269999876502,403.42989999771817,1793.0,1.2579783648782923,0.0,64,79,85,94,110,130,160,180,400,400,400
GET,03_Visit_Booking_Page,5538,0,54,59.68772723005381,14.59939999767812,356.3149000001431,37992.0,7.539701498588726,0.0,54,66,77,82,97,110,140,160,280,360,360
POST,04_Admin_Update_Route,921,0,73,76.41505939198764,25.785800000448944,314.9405000003753,235.0,1.2538940195377783,0.0,73,84,94,98,120,130,160,190,310,310,310
POST,04_Confirm_Booking,5467,14,1500.0,5319.320388055602,257.88200000170036,60182.11959999826,46.36619718309859,7.443038658863229,0.0190602782557317,1500,3700,6200,8300,15000,23000,34000,43000,60000,60000,60000
GET,05_Admin_Route,919,0,130.0,150.4019946680968,74.78270000137854,1846.8845000024885,5482.020674646355,1.2511711226441025,0.0,130,140,160,170,200,260,390,550,1800,1800,1800
POST,05_Fetch_Unpaid_Orders,5457,0,81,87.31380432473432,26.283200000762008,385.42230000166455,8562.436503573392,7.42942417439485,0.0,81,95,100,110,130,150,180,220,340,390,390
PUT,06_Admin_Update_Travel,918,0,69,77.83848235296382,22.013199999491917,943.1173000011768,272.0,1.2498096741972644,0.0,69,83,95,98,120,140,180,210,940,940,940
POST,06_Pay_Order,5447,9,120.0,124.42731681662373,42.105299999093404,991.1291999997047,60.90673765375436,7.41580968992647,0.012253036021541808,120,130,140,150,180,200,240,280,500,990,990
GET,07_Admin_Get_User,915,0,66,72.89824622955658,23.586400002386654,328.4254999998666,25491.956284153006,1.2457253288567505,0.0,66,80,91,96,110,130,160,180,330,330,330
GET,07_Collect_Ticket,5439,9,74,78.935815223386,23.534899999503978,631.3214000001608,40.17209045780474,7.404918102351766,0.012253036021541808,74,86,96,100,120,140,160,190,370,630,630
POST,0AA_LoginAdmin,135,0,200.0,214.153882962893,136.29999999830034,587.8979000008258,341.0,0.18379554032312712,0.0,200,220,240,250,280,330,370,590,590,590,590
POST,0A_Login,135,0,190.0,195.1803259259948,109.75089999919874,367.79310000201804,370.0,0.18379554032312712,0.0,190,220,230,240,250,300,340,350,370,370,370
,Aggregated,45302,32,96,794.9256914617587,14.59939999767812,60182.11959999826,32890.10372610481,61.67633753865411,0.043566350298815316,96,140,240,380,990,2300,10000,18000,45000,60000,60000
