Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,252.81913333326682,139.22309999907156,1209.7212999997282,239.0,0.2249936531784379,0.0,230,250,270,280,320,340,630,1200,1200,1200,1200
GET,01_Admin_Order,751,0,190.0,233.22894194409884,56.42439999974158,1104.6919000000344,1120864.5246338216,1.2516313595333841,0.0,190,240,260,280,460,570,660,690,1100,1100,1100
POST,01_Query_Routes,4995,0,550.0,594.162671131126,155.97540000089793,4747.143999999025,327.0,8.324765167602202,0.0,550,730,820,870,1000,1100,1300,1400,4100,4700,4700
PUT,02_Admin_Update_Order,750,0,67,74.50105773332082,26.481999999305117,226.1865000000398,485.888,1.2499647398802105,0.0,67,81,94,97,110,130,160,170,230,230,230
GET,02_Select_Contact,4987,0,63,66.60630533386438,16.549900001336937,411.5895000013552,459.0,8.311432210376813,0.0,63,77,82,92,110,130,140,160,280,410,410
GET,03_Admin_Route,750,0,64,70.10097826670487,22.07070000076783,378.14220000109344,1793.0,1.2499647398802105,0.0,64,80,87,96,110,130,150,160,380,380,380
GET,03_Visit_Booking_Page,4976,0,56,60.756788967046035,14.748000001418404,401.8200999998953,37992.0,8.293099394191904,0.0,56,67,80,81,97,110,130,150,200,400,400
POST,04_Admin_Update_Route,747,0,66,72.80149129854125,23.852199999964796,199.58520000000135,235.0,1.2449648809206897,0.0,66,80,91,96,110,130,150,160,200,200,200
POST,04_Confirm_Booking,4905,1,1200.0,3730.6288484811585,265.4933000012534,60090.108400001554,46.02915392456677,8.174769398816577,0.001666619653173614,1200,2400,3900,5300,10000,17000,26000,31000,52000,60000,60000
GET,05_Admin_Route,743,0,140.0,149.8084709287046,72.88800000060291,1117.9647999997542,5482.0511440107675,1.2382984023079953,0.0,140,160,160,170,200,260,330,390,1100,1100,1100
POST,05_Fetch_Unpaid_Orders,4894,0,81,86.80572619534249,28.14560000115307,653.9076000008208,7700.159787494892,8.156436582631667,0.0,81,96,100,110,130,140,170,190,350,650,650
PUT,06_Admin_Update_Travel,742,0,69,75.00206415091213,23.71359999960987,318.6313999995036,272.0,1.2366317826548217,0.0,69,82,95,97,110,130,160,170,320,320,320
POST,06_Pay_Order,4885,1,110.0,122.98179119755285,44.22659999909229,990.367200000037,60.11238485158649,8.141437005753104,0.001666619653173614,110,130,140,150,170,190,240,280,730,990,990
GET,07_Admin_Get_User,738,0,66,74.11013292682871,27.656199999910314,218.07080000144197,25404.10840108401,1.2299653040421272,0.0,67,81,95,97,110,130,140,180,220,220,220
GET,07_Collect_Ticket,4874,1,78,82.63393461222864,21.619099999952596,919.0615999996226,40.02133771029955,8.123104189568195,0.001666619653173614,78,91,96,110,130,140,170,220,790,920,920
POST,0AA_LoginAdmin,135,0,200.0,221.43271629626085,137.1925999992527,639.1184000003705,341.0,0.2249936531784379,0.0,200,230,240,260,300,380,500,640,640,640,640
POST,0A_Login,135,0,190.0,200.70274444433042,117.13769999914803,376.03560000025027,370.0,0.2249936531784379,0.0,190,210,220,240,270,320,360,380,380,380,380
,Aggregated,40142,3,96,597.3837898510326,14.748000001418404,60090.108400001554,27357.259154999752,66.90144611769522,0.004999858959520842,96,140,240,360,840,1700,6700,12000,32000,52000,60000
