Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,255.86243777777753,145.42209999990519,1338.675799999919,239.0,0.22438638383157122,0.0,220,250,260,280,310,340,830,1300,1300,1300,1300
GET,01_Admin_Order,759,0,150.0,180.93170382081396,53.91080000003967,1041.3513000000876,1132317.420289855,1.261550113541945,0.0,150,170,180,190,230,550,640,680,1000,1000,1000
POST,01_Query_Routes,5052,0,580.0,598.0339467735548,143.62099999993916,5173.914199999899,327.0,8.39703711938591,0.0,580,720,800,840,990,1100,1200,1300,3700,5200,5200
PUT,02_Admin_Update_Order,757,0,66,72.71404663144894,24.03779999986,292.80080000012276,485.9233817701453,1.2582258708185141,0.0,66,80,90,95,110,130,140,150,290,290,290
GET,02_Select_Contact,5040,0,60,63.07290349206721,16.258900000138965,430.1970999999867,459.0,8.377091663045325,0.0,61,71,80,82,97,110,130,140,200,430,430
GET,03_Admin_Route,756,0,63,66.33224510581738,21.891599999889877,427.32870000008916,1793.0,1.256563749456799,0.0,63,75,80,89,99,120,140,160,430,430,430
GET,03_Visit_Booking_Page,5033,0,53,57.11098064772229,13.787699999966208,234.17410000001837,37992.0,8.365456813513319,0.0,53,65,76,80,95,110,130,140,180,230,230
POST,04_Admin_Update_Route,754,0,65,69.83193037135011,24.658300000282907,188.0535999998756,235.0,1.2532395067333681,0.0,65,79,84,95,110,110,130,140,190,190,190
POST,04_Confirm_Booking,4951,4,1200.0,3494.3357723288204,262.3693999998977,60106.150099999926,46.115532215714,8.22916286185266,0.00664848544686137,1200,2300,3800,5000,9300,15000,22000,29000,58000,60000,60000
GET,05_Admin_Route,750,0,130.0,152.81707519999276,71.85079999999289,1574.3211999999858,5482.050666666667,1.2465910212865068,0.0,130,140,160,170,200,280,480,650,1600,1600,1600
POST,05_Fetch_Unpaid_Orders,4943,0,80,82.93036860206017,27.249299999994037,314.1269000000193,7770.955088003237,8.215865890958938,0.0,80,94,97,110,120,130,150,160,230,310,310
PUT,06_Admin_Update_Travel,747,0,65,71.23367161981572,21.890999999868654,288.06829999984984,272.0,1.2416046572013608,0.0,65,79,87,95,110,130,150,190,290,290,290
POST,06_Pay_Order,4937,2,110.0,120.73176390520528,44.16000000014719,1100.5918000000747,60.22219971642698,8.205893162788646,0.003324242723430685,110,130,140,140,170,190,220,240,800,1100,1100
GET,07_Admin_Get_User,746,0,65,68.2851352546916,26.63510000002134,173.00909999994474,25398.048257372655,1.2399425358396454,0.0,65,79,81,91,98,110,130,140,170,170,170
GET,07_Collect_Ticket,4928,2,70,77.2206098620158,22.047699999802717,1028.5372000000734,40.04220779220779,8.190934070533208,0.003324242723430685,70,82,94,96,110,130,150,170,900,1000,1000
POST,0AA_LoginAdmin,135,0,200.0,218.46722148147984,136.63049999991017,683.7121999999454,341.0,0.22438638383157122,0.0,200,230,250,260,270,300,440,680,680,680,680
POST,0A_Login,135,0,190.0,200.6497185185321,122.73150000009991,450.9580999999798,370.0,0.22438638383157122,0.0,190,200,220,230,270,320,400,400,450,450,450
,Aggregated,40558,8,94,565.0828699196211,13.787699999966208,60106.150099999926,27590.938261255487,67.41231818845085,0.01329697089372274,94,130,220,370,840,1700,6100,11000,30000,58000,60000
