Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,257.5147459258679,151.41230000153882,1081.077799997729,239.0,0.21163976873350165,0.0,230,250,270,280,310,380,870,1100,1100,1100,1100
GET,01_Admin_Order,807,0,170.0,185.6534359355578,53.11559999972815,1126.8619000002218,1202069.4671623297,1.2651355064291543,0.0,170,190,200,210,260,400,560,640,1100,1100,1100
POST,01_Query_Routes,5324,0,580.0,603.0226562734802,155.56190000279457,5147.388199999114,327.0,8.346445398053058,0.0,580,730,810,860,1000,1100,1200,1300,3800,5100,5100
PUT,02_Admin_Update_Order,805,0,67,73.62215776404172,25.326200000563404,276.55400000003283,485.9031055900621,1.2620001024479173,0.0,67,81,94,96,110,130,140,160,280,280,280
GET,02_Select_Contact,5315,0,63,66.06534156158344,18.817699998180615,363.7079000000085,459.0,8.332336080137491,0.0,63,77,81,89,100,110,130,140,200,360,360
GET,03_Admin_Route,805,0,65,68.93779677017581,23.840499998186715,410.56449999814504,1793.0,1.2620001024479173,0.0,65,79,82,94,110,120,130,150,410,410,410
GET,03_Visit_Booking_Page,5308,0,56,59.61418425018887,13.932799996837275,227.27319999830797,37992.0,8.321362166203162,0.0,56,66,79,81,96,110,130,130,200,230,230
POST,04_Admin_Update_Route,803,0,69,74.96461245336764,25.038199997652555,241.89520000072662,235.0,1.2588646984666803,0.0,69,81,94,96,110,130,150,160,240,240,240
POST,04_Confirm_Booking,5225,2,1200.0,3683.943138756004,252.91940000170143,60106.384999999136,46.054736842105264,8.191242900981823,0.003135403981237062,1200,2400,3900,5300,10000,15000,24000,31000,53000,60000,60000
GET,05_Admin_Route,800,0,130.0,145.57444100003977,72.39449999906356,1263.8503000016499,5482.02375,1.2541615924948246,0.0,130,150,160,160,190,220,320,480,1300,1300,1300
POST,05_Fetch_Unpaid_Orders,5216,0,81,85.88996654522103,27.7925000009418,496.6659999990952,8189.738688650306,8.177133583066256,0.0,81,95,100,110,130,140,160,160,250,500,500
PUT,06_Admin_Update_Travel,799,0,66,72.75527446805843,24.691999999049585,484.1164999998,272.0,1.2525938905042062,0.0,66,80,87,95,110,130,140,160,480,480,480
POST,06_Pay_Order,5208,2,120.0,125.23486939322208,41.567899999790825,1273.3516999978747,60.21082949308756,8.164591967141309,0.003135403981237062,120,130,140,150,170,190,220,250,1000,1300,1300
GET,07_Admin_Get_User,794,0,66,71.46260176318548,27.102299998659873,174.3092999968212,25446.80856423174,1.2447553805511136,0.0,66,80,85,95,110,120,140,150,170,170,170
GET,07_Collect_Ticket,5203,2,75,78.14172091098943,25.200100000802195,733.5394000001543,40.03997693638286,8.156753457188216,0.003135403981237062,75,85,96,98,110,130,150,160,470,730,730
POST,0AA_LoginAdmin,135,0,200.0,214.43658296285085,140.23440000164555,711.1913999979151,341.0,0.21163976873350165,0.0,200,220,230,250,270,310,340,700,710,710,710
POST,0A_Login,135,0,190.0,200.30997481487617,121.05090000113705,442.5499999997555,370.0,0.21163976873350165,0.0,190,210,220,230,260,280,430,430,440,440,440
,Aggregated,42817,6,96,590.4273725506145,13.932799996837275,60106.384999999136,29108.80101361609,67.12429613231363,0.009406211943711185,96,130,220,370,850,1700,6600,12000,33000,54000,60000
