Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,247.4784570368852,136.7949999985285,1131.1430999994627,239.0,0.19133286139737984,0.0,220,250,270,290,320,360,610,1100,1100,1100,1100
GET,01_Admin_Order,900,0,160.0,209.51215522219476,57.49110000033397,1248.2949000004737,1268631.1622222222,1.2755524093158657,0.0,160,190,220,240,420,560,710,750,1200,1200,1200
POST,01_Query_Routes,5481,0,630.0,653.8419045794451,154.31270000044606,4229.563199998665,327.0,7.768114172733622,0.0,630,810,910,970,1100,1200,1400,1500,2600,4200,4200
PUT,02_Admin_Update_Order,897,0,67,73.23173768109358,22.434300000895746,301.46679999961634,485.9041248606466,1.2713005679514793,0.0,67,82,94,98,110,130,150,160,300,300,300
GET,02_Select_Contact,5475,0,60,63.56783464840611,17.635900003369898,444.71750000229804,459.0,7.7596104900048495,0.0,60,70,81,84,99,110,130,150,200,440,440
GET,03_Admin_Route,895,0,63,65.82811754189972,20.777199999429286,374.51299999884213,1793.0,1.2684660070418885,0.0,63,77,82,90,100,120,130,140,370,370,370
GET,03_Visit_Booking_Page,5465,0,53,57.803501866425655,14.97439999729977,190.68489999699523,37992.0,7.745437685456895,0.0,53,66,76,82,97,110,120,130,160,190,190
POST,04_Admin_Update_Route,892,0,66,71.28103901340847,24.578900000051362,213.37190000122064,235.0,1.2642141656775023,0.0,66,82,93,97,110,130,130,150,210,210,210
POST,04_Confirm_Booking,5382,12,1400.0,4863.47710676331,261.7750999997952,60080.38890000171,46.31884057971015,7.6278034077088765,0.017007365457544873,1400,3300,5600,7400,14000,21000,32000,42000,60000,60000,60000
GET,05_Admin_Route,891,0,130.0,145.4825789001185,76.4314000007289,1662.5120999997307,5482.0426487093155,1.262796885222707,0.0,130,150,160,160,190,230,350,400,1700,1700,1700
POST,05_Fetch_Unpaid_Orders,5372,0,82,83.52592460906308,25.590499997633742,261.96880000134115,8424.10703648548,7.613630603160922,0.0,82,96,99,100,120,130,150,160,210,260,260
PUT,06_Admin_Update_Travel,889,0,67,72.05320056246718,22.354100001393817,237.4433000004501,272.0,1.2599623243131162,0.0,67,82,91,97,110,130,150,150,240,240,240
POST,06_Pay_Order,5365,10,120.0,124.95599224603897,44.6540000011737,1563.8969999999972,61.02292637465051,7.603709639977354,0.014172804547954063,120,130,150,150,180,190,220,240,1100,1600,1600
GET,07_Admin_Get_User,888,0,65,69.88003513511963,25.669699996797135,291.8296999996528,25483.45945945946,1.2585450438583208,0.0,65,80,84,96,110,130,140,150,290,290,290
GET,07_Collect_Ticket,5357,10,70,75.67110567482099,22.91960000002291,526.887899999565,40.194138510360276,7.592371396338991,0.014172804547954063,70,83,96,98,110,130,150,160,340,530,530
POST,0AA_LoginAdmin,135,0,200.0,215.15931111110453,133.75649999943562,699.869399999443,341.0,0.19133286139737984,0.0,200,220,240,250,270,300,430,700,700,700,700
POST,0A_Login,135,0,190.0,204.71771851872393,117.6990999992995,419.66300000058254,370.0,0.19133286139737984,0.0,190,210,240,260,290,320,370,380,420,420,420
,Aggregated,44554,32,96,733.2654076828102,14.97439999729977,60080.38890000171,32093.190689949275,63.145513382954526,0.045352974553452996,96,130,220,370,940,2100,8900,16000,44000,60000,60000
