Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,253.7030562962644,139.4637999992483,1119.6438999995735,239.0,0.22501515898904795,0.0,230,250,270,280,310,340,540,1100,1100,1100,1100
GET,01_Admin_Order,759,0,160.0,187.64696297759835,43.94730000058189,1076.7710999998599,1137061.9828722002,1.2650852272050919,0.0,160,180,200,210,310,470,660,800,1100,1100,1100
POST,01_Query_Routes,5028,0,550.0,613.0309091885367,150.72159999999712,5070.882299999539,327.0,8.38056458812543,0.0,550,710,830,890,1100,1200,1400,1600,3400,5100,5100
PUT,02_Admin_Update_Order,758,0,67,70.11279313982627,24.794899999506015,256.6359000002194,485.9208443271768,1.2634184482496174,0.0,67,78,86,93,110,120,140,150,260,260,260
GET,02_Select_Contact,5018,0,60,63.1362646472667,16.765100000156963,400.6420999994589,459.0,8.363896798570686,0.0,60,71,80,84,99,110,130,140,190,400,400
GET,03_Admin_Route,758,0,63,66.79793232191068,22.176000000399654,529.2089000004125,1793.0,1.2634184482496174,0.0,64,76,83,89,100,110,130,140,530,530,530
GET,03_Visit_Booking_Page,5009,0,53,57.10890477141179,14.59800000066025,168.0285999991611,37992.0,8.348895787971417,0.0,53,65,73,79,94,110,120,130,150,170,170
POST,04_Admin_Update_Route,752,0,66,70.47325385638202,26.217899999210204,194.18390000009822,235.0,1.2534177745167707,0.0,66,79,87,94,110,120,140,150,190,190,190
POST,04_Confirm_Booking,4934,1,1100.0,3614.8517036076187,250.45270000009623,60036.344799999824,46.02898256992298,8.223887366310834,0.0016667789554744292,1100,2100,3600,5000,10000,17000,25000,29000,51000,60000,60000
GET,05_Admin_Route,750,0,130.0,145.3128505333506,68.44749999982014,1494.53050000011,5482.050666666667,1.250084216605822,0.0,130,140,150,160,190,250,410,500,1500,1500,1500
POST,05_Fetch_Unpaid_Orders,4928,0,79,82.2580319805252,27.01300000080664,658.6680999998862,7746.972402597403,8.213886692577987,0.0,79,91,98,100,120,130,140,160,510,660,660
PUT,06_Admin_Update_Travel,748,0,66,69.06586778075234,22.459499999968102,642.8820999999516,272.0,1.2467506586948731,0.0,66,78,84,92,100,110,130,140,640,640,640
POST,06_Pay_Order,4919,1,110.0,120.0919557227088,41.56039999998029,1117.0291999997062,60.11160805041675,8.198885681978718,0.0016667789554744292,110,130,140,150,170,180,220,260,700,1100,1100
GET,07_Admin_Get_User,746,0,65,69.47777694371638,24.58909999950265,190.12850000035542,25413.07506702413,1.243417100783924,0.0,66,79,86,91,110,120,130,150,190,190,190
GET,07_Collect_Ticket,4910,1,73,77.02934297352067,22.411700000702695,560.0297000000865,40.02118126272912,8.183884671379447,0.0016667789554744292,73,85,94,99,110,130,150,170,450,560,560
POST,0AA_LoginAdmin,135,0,210.0,228.88399555558863,135.70500000059837,617.4463000006654,341.0,0.22501515898904795,0.0,210,240,260,270,310,380,560,610,620,620,620
POST,0A_Login,135,0,200.0,207.67514592591598,121.30960000013147,655.026600000383,370.0,0.22501515898904795,0.0,200,220,230,250,270,310,340,430,660,660,660
,Aggregated,40422,3,93,581.3677692791052,14.59800000066025,60036.344799999824,27744.330092523873,67.37453893818737,0.0050003368664232875,93,130,220,360,870,1600,6300,12000,32000,51000,60000
