Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,190.0,190.34548592592617,141.97109999999924,256.88459999999935,239.0,0.15682836285778445,0.0,190,200,210,210,230,240,250,250,260,260,260
GET,01_Admin_Order,1097,0,220.0,276.3435402917046,57.7305999999993,1464.7481999999172,1632871.165907019,1.2743756596665892,0.0,220,270,320,370,530,670,850,1000,1300,1500,1500
POST,01_Query_Routes,5991,0,730.0,759.5906354197969,166.89170000000075,2856.9199000000935,327.0,6.959694236155456,0.0,730,940,1100,1100,1300,1500,1700,1800,2300,2900,2900
PUT,02_Admin_Update_Order,1096,0,66,71.62927162408833,23.7109999999916,401.72370000004776,485.911496350365,1.2732139680898649,0.0,66,80,91,95,110,130,140,160,200,400,400
GET,02_Select_Contact,5983,0,60,63.11223018552557,16.6657999999984,211.46519999996372,459.0,6.9504007035416615,0.0,60,72,80,85,99,110,130,140,190,210,210
GET,03_Admin_Route,1094,0,63,65.08817093235949,22.48450000001867,339.12370000007286,1793.0,1.2708905849364163,0.0,63,75,81,91,100,110,130,140,190,340,340
GET,03_Visit_Booking_Page,5978,0,54,58.49970669120114,15.426500000003784,219.88179999999602,37992.0,6.94459224565804,0.0,54,66,78,81,96,110,130,130,170,220,220
POST,04_Admin_Update_Route,1093,0,68,73.43860914913154,22.917199999994864,175.90159999997468,235.0,1.2697288933596917,0.0,68,81,95,97,110,130,150,160,180,180,180
POST,04_Confirm_Booking,5885,47,2100.0,6841.035075242144,275.5038999999968,60282.860499999966,47.14205607476636,6.836554929022677,0.05459950410604347,2100,5200,8600,11000,19000,29000,43000,57000,60000,60000,60000
GET,05_Admin_Route,1090,0,130.0,131.81563623853305,71.81769999999688,295.7756000000131,5482.0,1.2662438186295188,0.0,130,140,150,160,170,190,210,220,260,300,300
POST,05_Fetch_Unpaid_Orders,5879,0,81,86.36602298009835,24.02430000000777,275.1121000000012,9198.216873617963,6.829584779562332,0.0,81,96,110,110,130,140,160,170,220,280,280
PUT,06_Admin_Update_Travel,1088,0,66,71.45882187499845,21.849399999950947,169.97589999999718,272.0,1.2639204354760702,0.0,67,81,93,95,110,130,140,140,170,170,170
POST,06_Pay_Order,5871,41,120.0,131.39858530063023,42.61170000000902,998.4558999999535,63.83324816896611,6.820291246948537,0.0476293546456975,120,140,160,160,190,210,250,320,680,1000,1000
GET,07_Admin_Get_User,1085,0,66,71.31048488479254,26.548499999989872,211.25310000002173,50615.170506912444,1.2604353607458971,0.0,66,80,89,95,110,120,140,160,210,210,210
GET,07_Collect_Ticket,5869,41,73,75.74523903561065,21.59069999993335,231.15210000003117,40.72652922133243,6.817967863795088,0.0476293546456975,73,84,95,97,110,130,140,160,190,230,230
POST,0AA_LoginAdmin,135,0,180.0,185.66478962962995,144.58379999999238,254.19430000000887,341.0,0.15682836285778445,0.0,180,190,200,210,220,240,250,250,250,250,250
POST,0A_Login,135,0,170.0,176.3292999999998,136.44619999999463,262.71899999998993,370.0,0.15682836285778445,0.0,170,190,200,200,220,220,250,250,260,260,260
,Aggregated,49504,129,95,973.0070246929539,15.426500000003784,60282.860499999966,43271.586498060766,57.508379814161195,0.14985821339743846,95,140,230,400,1100,3300,13000,22000,59000,60000,60000
