Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,249.25524148149157,149.455300000227,1372.109200000068,239.0,0.22500187532676655,0.0,220,240,260,260,300,360,800,1400,1400,1400,1400
GET,01_Admin_Order,760,0,150.0,178.64367171052473,54.06489999995756,1029.3080999999802,1149951.8131578946,1.266677224061797,0.0,150,180,200,220,270,400,540,680,1000,1000,1000
POST,01_Query_Routes,5119,0,550.0,583.3375148075766,153.90260000003764,4325.948199999857,327.0,8.531737776279392,0.0,550,700,780,840,980,1100,1200,1300,2900,4300,4300
PUT,02_Admin_Update_Order,758,0,65,70.89776860155057,21.508599999833677,275.63780000036786,485.91424802110816,1.2633438629458449,0.0,65,80,88,95,110,120,140,160,280,280,280
GET,02_Select_Contact,5109,0,60,63.59606279114901,16.18979999966541,584.3175999998493,459.0,8.515070970699632,0.0,60,72,80,83,97,110,140,150,250,580,580
GET,03_Admin_Route,753,0,63,66.15537224434046,20.32359999975597,427.6315000001887,1793.0,1.2550104601559646,0.0,63,72,81,88,100,120,140,170,430,430,430
GET,03_Visit_Booking_Page,5098,0,54,57.98328509219511,14.642600000115635,249.007100000199,37992.0,8.496737484561896,0.0,54,65,78,80,95,110,130,140,210,250,250
POST,04_Admin_Update_Route,752,0,67,71.97244574467248,23.79709999968327,190.9790999998222,235.0,1.2533437795979885,0.0,67,80,93,96,110,130,140,160,190,190,190
POST,04_Confirm_Booking,5027,1,1100.0,3337.2291147403976,251.31629999987126,60057.18589999924,46.028446389496715,8.378403164945597,0.0016666805579760486,1100,2200,3600,4700,9100,14000,22000,29000,47000,60000,60000
GET,05_Admin_Route,751,0,130.0,147.13554354195716,63.71250000029249,1205.6538000001638,5482.025299600533,1.2516770990400126,0.0,130,140,160,170,190,270,360,460,1200,1200,1200
POST,05_Fetch_Unpaid_Orders,5018,0,80,83.73383658828516,27.49260000018694,478.7145000000237,7887.900358708649,8.363403039923812,0.0,80,94,97,110,120,130,160,180,290,480,480
PUT,06_Admin_Update_Travel,750,0,65,71.28098493334195,25.74529999992592,669.9008999999023,272.0,1.2500104184820364,0.0,65,80,88,95,110,130,160,190,670,670,670
POST,06_Pay_Order,5009,1,110.0,123.38663082451426,44.77020000012999,1011.7632999999842,60.1096027151128,8.348402914902028,0.0016666805579760486,110,130,140,150,170,190,220,270,710,1000,1000
GET,07_Admin_Get_User,746,0,65,70.45091823054635,25.668999999652442,206.03639999990264,25411.037533512066,1.2433436962501323,0.0,65,80,86,94,110,130,140,160,210,210,210
GET,07_Collect_Ticket,5002,1,72,76.79667998800254,22.41660000072443,702.6207000003524,40.02079168332667,8.336736150996195,0.0016666805579760486,72,82,95,96,110,130,160,200,420,700,700
POST,0AA_LoginAdmin,135,0,200.0,216.92257851849786,135.6367000003047,656.2613999999485,341.0,0.22500187532676655,0.0,200,220,230,240,280,330,420,640,660,660,660
POST,0A_Login,135,0,190.0,203.43239259258283,114.94160000029296,450.1540000001114,370.0,0.22500187532676655,0.0,190,210,220,240,280,340,410,420,450,450,450
,Aggregated,41057,3,95,545.7189969700634,14.642600000115635,60057.18589999924,27700.044742674818,68.42890366882263,0.005000041673928146,95,130,230,360,810,1600,5800,11000,30000,48000,60000
