Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,250.8707785184217,141.00450000114506,1133.2916999999725,239.0,0.22500618659578772,0.0,230,250,260,270,330,360,550,1100,1100,1100,1100
GET,01_Admin_Order,750,0,210.0,257.0732938666407,53.56560000109312,1048.6182000004192,1151753.4653333332,1.2500343699765986,0.0,210,260,290,340,560,650,740,800,1000,1000,1000
POST,01_Query_Routes,5160,0,540.0,580.4172776356638,154.47479999966163,4505.48610000078,327.0,8.600236465438998,0.0,540,690,780,840,980,1100,1200,1300,3000,4500,4500
PUT,02_Admin_Update_Order,748,0,67,74.94869371658328,23.87029999954393,298.4094000003097,485.8917112299465,1.2467009449899942,0.0,67,83,95,97,110,130,170,200,300,300,300
GET,02_Select_Contact,5153,0,63,68.73241688338322,18.80189999974391,481.3486999992165,459.0,8.588569477985883,0.0,63,78,85,94,110,130,160,200,340,480,480
GET,03_Admin_Route,748,0,65,71.20881109629768,23.196500000267406,371.9460000011168,1793.0,1.2467009449899942,0.0,65,80,85,94,110,130,180,220,370,370,370
GET,03_Visit_Booking_Page,5143,0,55,61.74972547149633,15.237400000842172,423.0938000000606,37992.0,8.571902353052861,0.0,55,68,79,82,98,120,150,180,300,420,420
POST,04_Admin_Update_Route,746,0,69,77.15216474529755,25.386100000105216,409.3507000015961,235.0,1.24336752000339,0.0,69,82,95,97,120,140,180,220,410,410,410
POST,04_Confirm_Booking,5063,1,1000.0,3162.435612502454,254.08489999972517,60034.10570000051,46.02824412403713,8.438565353588691,0.0016667124933021312,1000,1800,3100,4400,8800,14000,21000,26000,42000,60000,60000
GET,05_Admin_Route,743,0,140.0,152.15583472411515,68.81950000024517,1081.7764999992505,5482.0511440107675,1.2383673825234836,0.0,140,150,170,180,210,270,360,400,1100,1100,1100
POST,05_Fetch_Unpaid_Orders,5055,0,80,87.74633103858416,26.607800000419957,443.96510000115086,7943.199604352127,8.425231653642275,0.0,80,95,100,110,130,150,190,230,350,440,440
PUT,06_Admin_Update_Travel,743,0,71,79.5540886944738,26.680599999963306,887.6736000001983,272.0,1.2383673825234836,0.0,71,85,96,100,120,140,180,220,890,890,890
POST,06_Pay_Order,5045,1,120.0,126.6412859266541,44.86619999988761,1135.1968999988458,60.10882061446977,8.408564528709253,0.0016667124933021312,120,130,140,160,180,210,250,290,1000,1100,1100
GET,07_Admin_Get_User,740,0,68,74.94767499999914,24.79700000003504,270.3187999995862,25406.945945945947,1.233367245043577,0.0,68,81,94,97,110,140,170,220,270,270,270
GET,07_Collect_Ticket,5041,1,77,81.58491886530678,24.603199999546632,552.2804000011092,40.02063082721682,8.401897678736043,0.0016667124933021312,77,91,97,100,130,140,180,220,360,550,550
POST,0AA_LoginAdmin,135,0,210.0,227.49527407399404,138.94360000085726,600.7143000006181,341.0,0.22500618659578772,0.0,210,240,260,270,310,350,430,600,600,600,600
POST,0A_Login,135,0,200.0,208.88312666657268,125.14629999895988,441.31039999956556,370.0,0.22500618659578772,0.0,200,220,240,250,270,310,400,430,440,440,440
,Aggregated,41283,3,97,529.3205653319759,15.237400000842172,60034.10570000051,27353.534893297485,68.80689186099188,0.005000137479906394,97,140,250,380,810,1400,5500,11000,27000,44000,60000
