Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,248.33166222224125,149.32750000116357,1241.7700000005425,239.0,0.2250069915738583,0.0,230,250,260,270,320,350,570,1200,1200,1200,1200
GET,01_Admin_Order,752,0,240.0,261.7067375000416,39.62940000019444,1075.9300999998231,1139716.3271276595,1.253372278989196,0.0,240,280,320,340,450,580,750,800,1100,1100,1100
POST,01_Query_Routes,5087,0,560.0,590.3422086888374,153.58980000019073,4225.561799999923,327.0,8.4785967861942,0.0,560,710,800,860,1000,1100,1200,1300,2600,4200,4200
PUT,02_Admin_Update_Order,748,0,70,78.64422660420624,25.46720000100322,406.3227000006009,485.9251336898396,1.2467054051647852,0.0,70,82,95,100,120,150,240,270,410,410,410
GET,02_Select_Contact,5078,0,63,71.18269062623071,17.937399999937043,669.3271999993158,459.0,8.463596320089277,0.0,63,76,83,92,110,140,210,250,440,670,670
GET,03_Admin_Route,747,0,64,74.29537095046045,21.775899998829118,420.4860000008921,1793.0,1.2450386867086827,0.0,64,80,90,96,110,150,250,290,420,420,420
GET,03_Visit_Booking_Page,5066,0,56,65.21157544411582,16.01720000144269,752.5330000007671,37992.0,8.443595698616045,0.0,56,69,80,84,100,140,200,250,480,750,750
POST,04_Admin_Update_Route,745,0,72,80.22847664427985,24.19949999966775,335.875799999485,235.0,1.2417052497964773,0.0,72,86,95,99,130,150,200,240,340,340,340
POST,04_Confirm_Booking,4996,0,1100.0,3425.29351633306,248.02119999912975,59180.68160000075,46.0,8.32692540668886,0.0,1100,2100,3700,5000,9500,15000,22000,28000,46000,59000,59000
GET,05_Admin_Route,742,0,130.0,150.86092358489617,67.86850000025879,1138.3454999995593,5482.025606469003,1.2367050944281692,0.0,140,150,160,170,220,290,330,380,1100,1100,1100
POST,05_Fetch_Unpaid_Orders,4989,0,81,92.02387981560778,28.493399999206304,716.8254999996861,7844.157546602525,8.315258377496141,0.0,81,95,110,110,140,170,240,310,630,720,720
PUT,06_Admin_Update_Travel,740,0,68,76.36710432434238,25.204800000210525,369.19460000171966,272.0,1.2333716575159641,0.0,68,82,91,96,120,150,190,250,370,370,370
POST,06_Pay_Order,4980,0,120.0,125.21186775101,44.96589999871503,1011.7243999993661,60.0,8.300257911391217,0.0,120,130,140,150,180,210,260,320,640,1000,1000
GET,07_Admin_Get_User,739,0,68,78.06426752367044,26.133800000025076,658.8924000006955,25408.87144790257,1.2317049390598613,0.0,68,80,88,94,110,150,250,320,660,660,660
GET,07_Collect_Ticket,4972,0,76,85.30656387771387,21.796699998958502,721.3490000012825,40.0,8.286924163742396,0.0,76,90,98,110,130,160,220,290,660,720,720
POST,0AA_LoginAdmin,135,0,200.0,210.9283607407431,134.7699999987526,595.2231000010215,341.0,0.2250069915738583,0.0,200,220,240,240,270,310,370,590,600,600,600
POST,0A_Login,135,0,200.0,201.24139333324652,126.32069999926898,363.9261999996961,370.0,0.2250069915738583,0.0,200,220,230,240,260,300,350,360,360,360,360
,Aggregated,40786,0,97,563.935592936302,16.01720000144269,59180.68160000075,27422.220026479674,67.97877895060284,0.0,97,150,260,370,840,1600,6100,11000,31000,46000,59000
